season,week,celebrity_name,ballroom_partner,judge_avg_score,judge_total,age,industry_clean,home_state_clean,home_country_clean
14,5,Melissa Gilbert,Maksim Chmerkoskiy,7.0,21.0,47,Actor/Actress,California,United States
14,5,Roshon Fegan,Chelsie Hightower,8.666666666666666,26.0,20,Actor/Actress,California,United States
14,5,William Levy,Cheryl Burke,9.666666666666666,29.0,31,Actor/Actress,Unknown,Cuba
14,6,Donald Driver,Peta Murgatroyd,11.3333,33.9999,37,Athlete,Texas,United States
14,6,Gladys Knight,Tristan MacManus,8.0,24.0,67,Singer/Rapper,Georgia,United States
14,6,Jaleel White,Kym Johnson,12.333266666666667,36.9998,35,Actor/Actress,California,United States
14,6,Katherine Jenkins,Mark Ballas,12.999966666666666,38.9999,31,Singer/Rapper,Unknown,Wales
14,6,Maria Menounos,Derek Hough,9.999966666666667,29.9999,33,TV Personality,Massachusetts,United States
14,6,Melissa Gilbert,Maksim Chmerkoskiy,10.0,30.0,47,Actor/Actress,California,United States
14,6,Roshon Fegan,Chelsie Hightower,9.333266666666667,27.9998,20,Actor/Actress,California,United States
14,6,William Levy,Cheryl Burke,12.0,36.0,31,Actor/Actress,Unknown,Cuba
14,7,Donald Driver,Peta Murgatroyd,8.833333333333334,26.5,37,Athlete,Texas,United States
14,7,Jaleel White,Kym Johnson,8.5,25.5,35,Actor/Actress,California,United States
14,7,Katherine Jenkins,Mark Ballas,9.0,27.0,31,Singer/Rapper,Unknown,Wales
14,7,Maria Menounos,Derek Hough,9.5,28.5,33,TV Personality,Massachusetts,United States
14,7,Melissa Gilbert,Maksim Chmerkoskiy,7.833333333333333,23.5,47,Actor/Actress,California,United States
14,7,Roshon Fegan,Chelsie Hightower,8.666666666666666,26.0,20,Actor/Actress,California,United States
14,7,William Levy,Cheryl Burke,8.833333333333334,26.5,31,Actor/Actress,Unknown,Cuba
14,8,Donald Driver,Peta Murgatroyd,9.166666666666666,27.5,37,Athlete,Texas,United States
14,8,Katherine Jenkins,Mark Ballas,9.166666666666666,27.5,31,Singer/Rapper,Unknown,Wales
14,8,Maria Menounos,Derek Hough,8.833333333333334,26.5,33,TV Personality,Massachusetts,United States
14,8,Melissa Gilbert,Maksim Chmerkoskiy,8.5,25.5,47,Actor/Actress,California,United States
14,8,Roshon Fegan,Chelsie Hightower,9.333333333333334,28.0,20,Actor/Actress,California,United States
14,8,William Levy,Cheryl Burke,9.5,28.5,31,Actor/Actress,Unknown,Cuba
14,9,Donald Driver,Peta Murgatroyd,9.5,28.5,37,Athlete,Texas,United States
14,9,Katherine Jenkins,Mark Ballas,9.333333333333334,28.0,31,Singer/Rapper,Unknown,Wales
14,9,Maria Menounos,Derek Hough,9.833333333333334,29.5,33,TV Personality,Massachusetts,United States
14,9,William Levy,Cheryl Burke,9.666666666666666,29.0,31,Actor/Actress,Unknown,Cuba
14,10,Donald Driver,Peta Murgatroyd,9.888866666666667,29.666600000000003,37,Athlete,Texas,United States
14,10,Katherine Jenkins,Mark Ballas,10.0,30.0,31,Singer/Rapper,Unknown,Wales
14,10,William Levy,Cheryl Burke,9.888866666666667,29.666600000000003,31,Actor/Actress,Unknown,Cuba
15,1,Apolo Anton Ohno,Karina Smirnoff,7.333333333333333,22.0,30,Athlete,Washington,United States
15,1,Bristol Palin,Mark Ballas,6.5,19.5,21,TV Personality,Alaska,United States
15,1,Drew Lachey,Anna Trebunskaya,7.166666666666667,21.5,36,Singer/Rapper,Ohio,United States
15,1,Emmitt Smith,Cheryl Burke,8.166666666666666,24.5,43,Athlete,Florida,United States
15,1,Gilles Marini,Peta Murgatroyd,8.0,24.0,36,Actor/Actress,Unknown,France
15,1,Helio Castroneves,Chelsie Hightower,7.166666666666667,21.5,37,Racing Driver,Unknown,Brazil
15,1,Joey Fatone,Kym Johnson,6.833333333333333,20.5,35,Singer/Rapper,New York,United States
15,1,Kelly Monaco,Valentin Chmerkovskiy,7.166666666666667,21.5,36,Actor/Actress,Pennsylvania,United States
15,1,Kirstie Alley,Maksim Chmerkoskiy,6.333333333333333,19.0,61,Actor/Actress,Kansas,United States
15,1,Melissa Rycroft,Tony Dovolani,7.0,21.0,29,TV Personality,Texas,United States
15,1,Pamela Anderson,Tristan MacManus,5.666666666666667,17.0,45,Model,Unknown,Canada
15,1,Sabrina Bryan,Louis van Amstel,7.5,22.5,28,Actor/Actress,California,United States
15,1,Shawn Johnson,Derek Hough,7.333333333333333,22.0,20,Athlete,Iowa,United States
15,2,Apolo Anton Ohno,Karina Smirnoff,8.166666666666666,24.5,30,Athlete,Washington,United States
15,2,Bristol Palin,Mark Ballas,6.0,18.0,21,TV Personality,Alaska,United States
15,2,Drew Lachey,Anna Trebunskaya,7.5,22.5,36,Singer/Rapper,Ohio,United States
15,2,Emmitt Smith,Cheryl Burke,7.5,22.5,43,Athlete,Florida,United States
15,2,Gilles Marini,Peta Murgatroyd,8.5,25.5,36,Actor/Actress,Unknown,France
15,2,Helio Castroneves,Chelsie Hightower,7.666666666666667,23.0,37,Racing Driver,Unknown,Brazil
15,2,Joey Fatone,Kym Johnson,7.5,22.5,35,Singer/Rapper,New York,United States
15,2,Kelly Monaco,Valentin Chmerkovskiy,7.333333333333333,22.0,36,Actor/Actress,Pennsylvania,United States
15,2,Kirstie Alley,Maksim Chmerkoskiy,7.0,21.0,61,Actor/Actress,Kansas,United States
15,2,Melissa Rycroft,Tony Dovolani,7.833333333333333,23.5,29,TV Personality,Texas,United States
15,2,Sabrina Bryan,Louis van Amstel,8.666666666666666,26.0,28,Actor/Actress,California,United States
15,2,Shawn Johnson,Derek Hough,8.333333333333334,25.0,20,Athlete,Iowa,United States
15,3,Apolo Anton Ohno,Karina Smirnoff,8.5,25.5,30,Athlete,Washington,United States
15,3,Bristol Palin,Mark Ballas,7.5,22.5,21,TV Personality,Alaska,United States
15,3,Drew Lachey,Anna Trebunskaya,8.0,24.0,36,Singer/Rapper,Ohio,United States
15,3,Emmitt Smith,Cheryl Burke,8.333333333333334,25.0,43,Athlete,Florida,United States
15,3,Gilles Marini,Peta Murgatroyd,8.5,25.5,36,Actor/Actress,Unknown,France
15,3,Helio Castroneves,Chelsie Hightower,8.5,25.5,37,Racing Driver,Unknown,Brazil
15,3,Kelly Monaco,Valentin Chmerkovskiy,9.0,27.0,36,Actor/Actress,Pennsylvania,United States
15,3,Kirstie Alley,Maksim Chmerkoskiy,8.0,24.0,61,Actor/Actress,Kansas,United States
15,3,Melissa Rycroft,Tony Dovolani,9.0,27.0,29,TV Personality,Texas,United States
15,3,Sabrina Bryan,Louis van Amstel,8.5,25.5,28,Actor/Actress,California,United States
15,3,Shawn Johnson,Derek Hough,8.833333333333334,26.5,20,Athlete,Iowa,United States
15,4,Apolo Anton Ohno,Karina Smirnoff,11.5,34.5,30,Athlete,Washington,United States
15,4,Bristol Palin,Mark Ballas,10.666666666666666,32.0,21,TV Personality,Alaska,United States
15,4,Emmitt Smith,Cheryl Burke,12.0,36.0,43,Athlete,Florida,United States
15,4,Gilles Marini,Peta Murgatroyd,13.166666666666666,39.5,36,Actor/Actress,Unknown,France
15,4,Kelly Monaco,Valentin Chmerkovskiy,12.5,37.5,36,Actor/Actress,Pennsylvania,United States
15,4,Kirstie Alley,Maksim Chmerkoskiy,10.0,30.0,61,Actor/Actress,Kansas,United States
15,4,Melissa Rycroft,Tony Dovolani,12.333333333333334,37.0,29,TV Personality,Texas,United States
15,4,Sabrina Bryan,Louis van Amstel,11.833333333333334,35.5,28,Actor/Actress,California,United States
15,4,Shawn Johnson,Derek Hough,13.166666666666666,39.5,20,Athlete,Iowa,United States
15,5,Apolo Anton Ohno,Karina Smirnoff,9.416666666666666,28.25,30,Athlete,Washington,United States
15,5,Emmitt Smith,Cheryl Burke,9.333333333333334,28.0,43,Athlete,Florida,United States
15,5,Gilles Marini,Peta Murgatroyd,9.416666666666666,28.25,36,Actor/Actress,Unknown,France
15,5,Kelly Monaco,Valentin Chmerkovskiy,8.583333333333334,25.75,36,Actor/Actress,Pennsylvania,United States
15,5,Kirstie Alley,Maksim Chmerkoskiy,8.75,26.25,61,Actor/Actress,Kansas,United States
15,5,Melissa Rycroft,Tony Dovolani,9.416666666666666,28.25,29,TV Personality,Texas,United States
15,5,Sabrina Bryan,Louis van Amstel,9.75,29.25,28,Actor/Actress,California,United States
15,5,Shawn Johnson,Derek Hough,9.416666666666666,28.25,20,Athlete,Iowa,United States
15,6,Apolo Anton Ohno,Karina Smirnoff,10.0,30.0,30,Athlete,Washington,United States
15,6,Emmitt Smith,Cheryl Burke,8.833333333333334,26.5,43,Athlete,Florida,United States
15,6,Gilles Marini,Peta Murgatroyd,9.166666666666666,27.5,36,Actor/Actress,Unknown,France
15,6,Kelly Monaco,Valentin Chmerkovskiy,9.0,27.0,36,Actor/Actress,Pennsylvania,United States
15,6,Kirstie Alley,Maksim Chmerkoskiy,9.166666666666666,27.5,61,Actor/Actress,Kansas,United States
15,6,Melissa Rycroft,Tony Dovolani,9.833333333333334,29.5,29,TV Personality,Texas,United States
15,6,Sabrina Bryan,Louis van Amstel,10.0,30.0,28,Actor/Actress,California,United States
15,6,Shawn Johnson,Derek Hough,9.333333333333334,28.0,20,Athlete,Iowa,United States
15,7,Apolo Anton Ohno,Karina Smirnoff,11.0,33.0,30,Athlete,Washington,United States
15,7,Emmitt Smith,Cheryl Burke,11.499966666666666,34.4999,43,Athlete,Florida,United States
15,7,Gilles Marini,Peta Murgatroyd,11.1666,33.4998,36,Actor/Actress,Unknown,France
15,7,Kelly Monaco,Valentin Chmerkovskiy,12.0,36.0,36,Actor/Actress,Pennsylvania,United States
15,7,Kirstie Alley,Maksim Chmerkoskiy,9.3333,27.9999,61,Actor/Actress,Kansas,United States
15,7,Melissa Rycroft,Tony Dovolani,12.999966666666666,38.9999,29,TV Personality,Texas,United States
15,7,Shawn Johnson,Derek Hough,12.6666,37.9998,20,Athlete,Iowa,United States
15,8,Apolo Anton Ohno,Karina Smirnoff,9.759233333333333,29.2777,30,Athlete,Washington,United States
15,8,Emmitt Smith,Cheryl Burke,9.685133333333333,29.0554,43,Athlete,Florida,United States
15,8,Gilles Marini,Peta Murgatroyd,9.759233333333333,29.2777,36,Actor/Actress,Unknown,France
15,8,Kelly Monaco,Valentin Chmerkovskiy,9.444433333333334,28.3333,36,Actor/Actress,Pennsylvania,United States
15,8,Kirstie Alley,Maksim Chmerkoskiy,8.5,25.5,61,Actor/Actress,Kansas,United States
15,8,Melissa Rycroft,Tony Dovolani,10.0,30.0,29,TV Personality,Texas,United States
15,8,Shawn Johnson,Derek Hough,9.277766666666666,27.8333,20,Athlete,Iowa,United States
15,9,Apolo Anton Ohno,Karina Smirnoff,9.537,28.611,30,Athlete,Washington,United States
15,9,Emmitt Smith,Cheryl Burke,9.0,27.0,43,Athlete,Florida,United States
15,9,Kelly Monaco,Valentin Chmerkovskiy,9.037,27.111,36,Actor/Actress,Pennsylvania,United States
15,9,Melissa Rycroft,Tony Dovolani,9.592566666666666,28.7777,29,TV Personality,Texas,United States
15,9,Shawn Johnson,Derek Hough,9.833333333333334,29.5,20,Athlete,Iowa,United States
15,10,Kelly Monaco,Valentin Chmerkovskiy,9.703633333333334,29.1109,36,Actor/Actress,Pennsylvania,United States
15,10,Melissa Rycroft,Tony Dovolani,9.777700000000001,29.3331,29,TV Personality,Texas,United States
15,10,Shawn Johnson,Derek Hough,9.6481,28.9443,20,Athlete,Iowa,United States
16,1,Alexandra Raisman,Mark Ballas,7.0,21.0,18,Athlete,Massachusetts,United States
16,1,Andy Dick,Sharna Burgess,5.666666666666667,17.0,47,Comedian,South Carolina,United States
16,1,D. L. Hughley,Cheryl Burke,4.0,12.0,50,Comedian,Virginia,United States
16,1,Dorothy Hamill,Tristan MacManus,7.0,21.0,56,Athlete,Illinois,United States
16,1,Ingo Rademacher,Kym Johnson,6.666666666666667,20.0,41,Actor/Actress,Unknown,Germany
16,1,Jacoby Jones,Karina Smirnoff,6.666666666666667,20.0,28,Athlete,Louisiana,United States
16,1,Kellie Pickler,Derek Hough,7.0,21.0,26,Singer/Rapper,North Carolina,United States
16,1,Lisa Vanderpump,Gleb Savchenko,6.0,18.0,52,TV Personality,Unknown,England
16,1,Sean Lowe,Peta Murgatroyd,6.333333333333333,19.0,29,TV Personality,Texas,United States
16,1,Victor Ortiz,Lindsay Arnold,6.0,18.0,26,Athlete,Kansas,United States
16,1,Wynonna Judd,Tony Dovolani,6.0,18.0,48,Singer/Rapper,Kentucky,United States
16,1,Zendaya,Valentin Chmerkovskiy,8.0,24.0,16,Actor/Actress,California,United States
16,2,Alexandra Raisman,Mark Ballas,8.0,24.0,18,Athlete,Massachusetts,United States
16,2,Andy Dick,Sharna Burgess,6.666666666666667,20.0,47,Comedian,South Carolina,United States
16,2,D. L. Hughley,Cheryl Burke,5.333333333333333,16.0,50,Comedian,Virginia,United States
16,2,Dorothy Hamill,Tristan MacManus,5.0,15.0,56,Athlete,Illinois,United States
16,2,Ingo Rademacher,Kym Johnson,6.666666666666667,20.0,41,Actor/Actress,Unknown,Germany
16,2,Jacoby Jones,Karina Smirnoff,7.666666666666667,23.0,28,Athlete,Louisiana,United States
16,2,Kellie Pickler,Derek Hough,8.666666666666666,26.0,26,Singer/Rapper,North Carolina,United States
16,2,Lisa Vanderpump,Gleb Savchenko,6.0,18.0,52,TV Personality,Unknown,England
16,2,Sean Lowe,Peta Murgatroyd,6.666666666666667,20.0,29,TV Personality,Texas,United States
16,2,Victor Ortiz,Lindsay Arnold,6.0,18.0,26,Athlete,Kansas,United States
16,2,Wynonna Judd,Tony Dovolani,6.0,18.0,48,Singer/Rapper,Kentucky,United States
16,2,Zendaya,Valentin Chmerkovskiy,8.666666666666666,26.0,16,Actor/Actress,California,United States
16,3,Alexandra Raisman,Mark Ballas,7.666666666666667,23.0,18,Athlete,Massachusetts,United States
16,3,Andy Dick,Sharna Burgess,6.0,18.0,47,Comedian,South Carolina,United States
16,3,D. L. Hughley,Cheryl Burke,5.333333333333333,16.0,50,Comedian,Virginia,United States
16,3,Ingo Rademacher,Kym Johnson,7.0,21.0,41,Actor/Actress,Unknown,Germany
16,3,Jacoby Jones,Karina Smirnoff,8.6666,25.9998,28,Athlete,Louisiana,United States
16,3,Kellie Pickler,Derek Hough,8.333333333333334,25.0,26,Singer/Rapper,North Carolina,United States
16,3,Lisa Vanderpump,Gleb Savchenko,7.0,21.0,52,TV Personality,Unknown,England
16,3,Sean Lowe,Peta Murgatroyd,7.0,21.0,29,TV Personality,Texas,United States
16,3,Victor Ortiz,Lindsay Arnold,7.666666666666667,23.0,26,Athlete,Kansas,United States
16,3,Wynonna Judd,Tony Dovolani,5.0,15.0,48,Singer/Rapper,Kentucky,United States
16,3,Zendaya,Valentin Chmerkovskiy,8.6666,25.9998,16,Actor/Actress,California,United States
16,4,Alexandra Raisman,Mark Ballas,9.0,27.0,18,Athlete,Massachusetts,United States
16,4,Andy Dick,Sharna Burgess,7.0,21.0,47,Comedian,South Carolina,United States
16,4,D. L. Hughley,Cheryl Burke,7.0,21.0,50,Comedian,Virginia,United States
16,4,Ingo Rademacher,Kym Johnson,7.666666666666667,23.0,41,Actor/Actress,Unknown,Germany
16,4,Jacoby Jones,Karina Smirnoff,8.0,24.0,28,Athlete,Louisiana,United States
16,4,Kellie Pickler,Derek Hough,8.666666666666666,26.0,26,Singer/Rapper,North Carolina,United States
16,4,Lisa Vanderpump,Gleb Savchenko,6.0,18.0,52,TV Personality,Unknown,England
16,4,Sean Lowe,Peta Murgatroyd,6.666666666666667,20.0,29,TV Personality,Texas,United States
16,4,Victor Ortiz,Lindsay Arnold,6.0,18.0,26,Athlete,Kansas,United States
16,4,Zendaya,Valentin Chmerkovskiy,8.666666666666666,26.0,16,Actor/Actress,California,United States
16,5,Alexandra Raisman,Mark Ballas,8.333333333333334,25.0,18,Athlete,Massachusetts,United States
16,5,Andy Dick,Sharna Burgess,6.0,18.0,47,Comedian,South Carolina,United States
16,5,D. L. Hughley,Cheryl Burke,6.0,18.0,50,Comedian,Virginia,United States
16,5,Ingo Rademacher,Kym Johnson,7.0,21.0,41,Actor/Actress,Unknown,Germany
16,5,Jacoby Jones,Karina Smirnoff,8.666666666666666,26.0,28,Athlete,Louisiana,United States
16,5,Kellie Pickler,Derek Hough,9.0,27.0,26,Singer/Rapper,North Carolina,United States
16,5,Sean Lowe,Peta Murgatroyd,8.0,24.0,29,TV Personality,Texas,United States
16,5,Victor Ortiz,Lindsay Arnold,7.0,21.0,26,Athlete,Kansas,United States
16,5,Zendaya,Valentin Chmerkovskiy,9.666666666666666,29.0,16,Actor/Actress,California,United States
16,6,Alexandra Raisman,Mark Ballas,8.666666666666666,26.0,18,Athlete,Massachusetts,United States
16,6,Andy Dick,Sharna Burgess,7.166666666666667,21.5,47,Comedian,South Carolina,United States
16,6,Ingo Rademacher,Kym Johnson,7.666666666666667,23.0,41,Actor/Actress,Unknown,Germany
16,6,Jacoby Jones,Karina Smirnoff,7.5,22.5,28,Athlete,Louisiana,United States
16,6,Kellie Pickler,Derek Hough,9.0,27.0,26,Singer/Rapper,North Carolina,United States
16,6,Sean Lowe,Peta Murgatroyd,7.666666666666667,23.0,29,TV Personality,Texas,United States
16,6,Victor Ortiz,Lindsay Arnold,6.666666666666667,20.0,26,Athlete,Kansas,United States
16,6,Zendaya,Valentin Chmerkovskiy,8.5,25.5,16,Actor/Actress,California,United States
16,7,Alexandra Raisman,Mark Ballas,10.666666666666666,32.0,18,Athlete,Massachusetts,United States
16,7,Andy Dick,Sharna Burgess,5.666666666666667,17.0,47,Comedian,South Carolina,United States
16,7,Ingo Rademacher,Kym Johnson,8.333333333333334,25.0,41,Actor/Actress,Unknown,Germany
16,7,Jacoby Jones,Karina Smirnoff,9.0,27.0,28,Athlete,Louisiana,United States
16,7,Kellie Pickler,Derek Hough,9.666666666666666,29.0,26,Singer/Rapper,North Carolina,United States
16,7,Sean Lowe,Peta Murgatroyd,8.0,24.0,29,TV Personality,Texas,United States
16,7,Zendaya,Valentin Chmerkovskiy,10.0,30.0,16,Actor/Actress,California,United States
16,8,Alexandra Raisman,Mark Ballas,9.333333333333334,28.0,18,Athlete,Massachusetts,United States
16,8,Ingo Rademacher,Kym Johnson,8.0,24.0,41,Actor/Actress,Unknown,Germany
16,8,Jacoby Jones,Karina Smirnoff,8.666666666666666,26.0,28,Athlete,Louisiana,United States
16,8,Kellie Pickler,Derek Hough,9.166666666666666,27.5,26,Singer/Rapper,North Carolina,United States
16,8,Sean Lowe,Peta Murgatroyd,7.0,21.0,29,TV Personality,Texas,United States
16,8,Zendaya,Valentin Chmerkovskiy,9.666666666666666,29.0,16,Actor/Actress,California,United States
16,9,Alexandra Raisman,Mark Ballas,9.833333333333334,29.5,18,Athlete,Massachusetts,United States
16,9,Ingo Rademacher,Kym Johnson,8.5,25.5,41,Actor/Actress,Unknown,Germany
16,9,Jacoby Jones,Karina Smirnoff,9.833333333333334,29.5,28,Athlete,Louisiana,United States
16,9,Kellie Pickler,Derek Hough,9.666666666666666,29.0,26,Singer/Rapper,North Carolina,United States
16,9,Zendaya,Valentin Chmerkovskiy,9.166666666666666,27.5,16,Actor/Actress,California,United States
16,10,Alexandra Raisman,Mark Ballas,9.666666666666666,29.0,18,Athlete,Massachusetts,United States
16,10,Jacoby Jones,Karina Smirnoff,9.3333,27.9999,28,Athlete,Louisiana,United States
16,10,Kellie Pickler,Derek Hough,10.0,30.0,26,Singer/Rapper,North Carolina,United States
16,10,Zendaya,Valentin Chmerkovskiy,10.0,30.0,16,Actor/Actress,California,United States
17,1,Amber Riley,Derek Hough,9.0,27.0,27,Actor/Actress,California,United States
17,1,Bill Engvall,Emma Slater,6.0,18.0,56,Comedian,Texas,United States
17,1,Bill Nye,Tyne Stecklein,4.666666666666667,14.0,57,TV Personality,Washington D.C.,United States
17,1,Brant Daugherty,Peta Murgatroyd,7.333333333333333,22.0,28,Actor/Actress,Ohio,United States
17,1,Christina Milian,Mark Ballas,7.333333333333333,22.0,31,Singer/Rapper,New Jersey,United States
17,1,Corbin Bleu,Karina Smirnoff,8.0,24.0,24,Actor/Actress,New York,United States
17,1,Elizabeth Berkley Lauren,Valentin Chmerkovskiy,8.0,24.0,39,Actor/Actress,Michigan,United States
17,1,Jack Osbourne,Cheryl Burke,7.666666666666667,23.0,27,TV Personality,Unknown,England
17,1,Keyshawn Johnson,Sharna Burgess,5.666666666666667,17.0,41,Athlete,California,United States
17,1,Leah Remini,Tony Dovolani,7.0,21.0,43,Actor/Actress,New York,United States
17,1,"Nicole ""Snooki"" Polizzi",Sasha Farber,7.666666666666667,23.0,25,TV Personality,Unknown,Chile
17,1,Valerie Harper,Tristan MacManus,7.0,21.0,74,Actor/Actress,New York,United States
17,2,Amber Riley,Derek Hough,8.0,24.0,27,Actor/Actress,California,United States
17,2,Bill Engvall,Emma Slater,7.0,21.0,56,Comedian,Texas,United States
17,2,Bill Nye,Tyne Stecklein,5.666666666666667,17.0,57,TV Personality,Washington D.C.,United States
17,2,Brant Daugherty,Peta Murgatroyd,7.666666666666667,23.0,28,Actor/Actress,Ohio,United States
17,2,Christina Milian,Mark Ballas,8.333333333333334,25.0,31,Singer/Rapper,New Jersey,United States
17,2,Corbin Bleu,Karina Smirnoff,8.666666666666666,26.0,24,Actor/Actress,New York,United States
17,2,Elizabeth Berkley Lauren,Valentin Chmerkovskiy,8.333333333333334,25.0,39,Actor/Actress,Michigan,United States
17,2,Jack Osbourne,Cheryl Burke,8.0,24.0,27,TV Personality,Unknown,England
17,2,Keyshawn Johnson,Sharna Burgess,6.0,18.0,41,Athlete,California,United States
17,2,Leah Remini,Tony Dovolani,8.0,24.0,43,Actor/Actress,New York,United States
