season,week,celebrity_name,ballroom_partner,judge_total,judge_percent,judge_rank,fan_vote_percent,combined_score,eliminated,method,fan_rank,combined_rank
12,3,Ralph Macchio,Karina Smirnoff,21.0,0.0981308411214953,5,0.019409727773715,0.0587702844476051,False,percentage,,
12,3,Romeo,Chelsie Hightower,20.0,0.0934579439252336,8,0.0002391553303714,0.0468485496278025,False,percentage,,
12,3,Sugar Ray Leonard,Anna Trebunskaya,20.0,0.0934579439252336,8,0.0001243895419634,0.0467911667335985,False,percentage,,
12,3,Wendy Williams,Tony Dovolani,15.0,0.0700934579439252,10,0.0003538518692585,0.0352236549065919,True,percentage,,
12,4,Chelsea Kane,Mark Ballas,26.0,0.1262135922330097,1,0.321900614898886,0.2240571035659478,False,percentage,,
12,4,Chris Jericho,Cheryl Burke,23.0,0.1116504854368932,4,8.439639772157276e-19,0.0558252427184466,False,percentage,,
12,4,Hines Ward,Kym Johnson,25.0,0.1213592233009708,2,0.3218393861819998,0.2215993047414853,False,percentage,,
12,4,Kendra Wilkinson,Louis van Amstel,18.0,0.087378640776699,9,0.0145631067961164,0.0509708737864077,False,percentage,,
12,4,Kirstie Alley,Maksim Chmerkoskiy,22.0,0.1067961165048543,7,0.3218656457885716,0.214330881146713,False,percentage,,
12,4,Petra Nemcova,Dmitry Chaplin,23.0,0.1116504854368932,4,2.307542202141705e-19,0.0558252427184466,False,percentage,,
12,4,Ralph Macchio,Karina Smirnoff,25.0,0.1213592233009708,2,0.019454569505525,0.0704068964032479,False,percentage,,
12,4,Romeo,Chelsie Hightower,23.0,0.1116504854368932,4,0.0003766768289009,0.056013581132897,False,percentage,,
12,4,Sugar Ray Leonard,Anna Trebunskaya,21.0,0.1019417475728155,8,2.9439380455845224e-18,0.0509708737864077,True,percentage,,
12,5,Chelsea Kane,Mark Ballas,26.0,0.134020618556701,2,0.3227561514030868,0.2283883849798939,False,percentage,,
12,5,Chris Jericho,Cheryl Burke,26.0,0.134020618556701,2,2.750203388203966e-05,0.0670240602952915,False,percentage,,
12,5,Hines Ward,Kym Johnson,27.0,0.1391752577319587,1,0.3228235906444056,0.2309994241881821,False,percentage,,
12,5,Kendra Wilkinson,Louis van Amstel,22.0,0.1134020618556701,6,0.0098751505387498,0.0616386061972099,False,percentage,,
12,5,Kirstie Alley,Maksim Chmerkoskiy,23.0,0.1185567010309278,5,0.3227956410617165,0.2206761710463222,False,percentage,,
12,5,Petra Nemcova,Dmitry Chaplin,22.0,0.1134020618556701,6,1.3335788539793462e-18,0.056701030927835,True,percentage,,
12,5,Ralph Macchio,Karina Smirnoff,22.0,0.1134020618556701,6,0.0203596486168745,0.0668808552362723,False,percentage,,
12,5,Romeo,Chelsie Hightower,26.0,0.134020618556701,2,0.0013623157012846,0.0676914671289928,False,percentage,,
12,6,Chelsea Kane,Mark Ballas,28.0,0.1555555555555555,1,0.32372107433947,0.2396383149475128,False,percentage,,
12,6,Chris Jericho,Cheryl Burke,22.0,0.1222222222222222,7,5.654826297398105e-05,0.0611393852425981,True,percentage,,
12,6,Hines Ward,Kym Johnson,27.0,0.15,3,0.3236540934863386,0.2368270467431693,False,percentage,,
12,6,Kendra Wilkinson,Louis van Amstel,25.0,0.1388888888888889,5,0.0053039224044621,0.0720964056466755,False,percentage,,
12,6,Kirstie Alley,Maksim Chmerkoskiy,26.0,0.1444444444444444,4,0.3236808275031697,0.234062635973807,False,percentage,,
12,6,Ralph Macchio,Karina Smirnoff,24.0,0.1333333333333333,6,0.0212431172095882,0.0772882252714607,False,percentage,,
12,6,Romeo,Chelsie Hightower,28.0,0.1555555555555555,1,0.0023404167939973,0.0789479861747764,False,percentage,,
12,7,Chelsea Kane,Mark Ballas,32.0,0.169761273209549,3,0.3245805930516359,0.2471709331305925,False,percentage,,
12,7,Hines Ward,Kym Johnson,33.0,0.1750663129973474,1,0.3246406273129943,0.2498534701551709,False,percentage,,
12,7,Kendra Wilkinson,Louis van Amstel,30.5,0.1618037135278514,4,0.0006911819534538,0.0812474477406526,True,percentage,,
12,7,Kirstie Alley,Maksim Chmerkoskiy,30.0,0.1591511936339522,5,0.3246175525937116,0.2418843731138319,False,percentage,,
12,7,Ralph Macchio,Karina Smirnoff,33.0,0.1750663129973474,1,0.0221263432408511,0.0985963281190993,False,percentage,,
12,7,Romeo,Chelsie Hightower,30.0,0.1591511936339522,5,0.003343701847353,0.0812474477406526,False,percentage,,
12,8,Chelsea Kane,Mark Ballas,27.5,0.2115384615384615,1,0.3256667407663047,0.2686026011523831,False,percentage,,
12,8,Hines Ward,Kym Johnson,27.0,0.2076923076923077,2,0.325619362808008,0.2666558352501578,False,percentage,,
12,8,Kirstie Alley,Maksim Chmerkoskiy,26.5,0.2038461538461538,3,0.3256369733487642,0.264741563597459,False,percentage,,
12,8,Ralph Macchio,Karina Smirnoff,23.0,0.1769230769230769,5,0.023076923076923,0.0999999999999999,False,percentage,,
12,8,Romeo,Chelsie Hightower,26.0,0.2,4,4.804490283696633e-18,0.1,True,percentage,,
12,9,Chelsea Kane,Mark Ballas,36.5,0.3106382978723404,1,0.3271734505341596,0.31890587420325,False,percentage,,
12,9,Hines Ward,Kym Johnson,30.0,0.2553191489361702,2,0.3272037471908274,0.2912614480634988,False,percentage,,
12,9,Kirstie Alley,Maksim Chmerkoskiy,27.0,0.2297872340425532,3,0.3271927684044175,0.2784900012234853,False,percentage,,
12,9,Ralph Macchio,Karina Smirnoff,24.0,0.2042553191489361,4,0.0184300338705955,0.1113426765097658,True,percentage,,
12,10,Chelsea Kane,Mark Ballas,29.666600000000003,0.3396948007112996,1,0.3333390360524587,0.3365169183818792,False,percentage,,
12,10,Hines Ward,Kym Johnson,29.666600000000003,0.3396948007112996,1,0.3333286198333798,0.3365117102723397,False,percentage,,
12,10,Kirstie Alley,Maksim Chmerkoskiy,27.9999,0.3206103985774007,3,0.3333323441141613,0.326971371345781,False,percentage,,
13,1,Carson Kressley,Anna Trebunskaya,17.0,0.0783410138248847,7,0.0134438547916289,0.0458924343082568,False,percentage,,
13,1,Chaz Bono,Lacey Schwimmer,17.0,0.0783410138248847,7,0.024112799120599,0.0512269064727419,False,percentage,,
13,1,Chynna Phillips,Tony Dovolani,22.0,0.1013824884792626,1,0.0,0.0506912442396313,False,percentage,,
13,1,David Arquette,Kym Johnson,18.0,0.0829493087557603,6,0.0134295547028259,0.0481894317292931,False,percentage,,
13,1,Elisabetta Canalis,Valentin Chmerkovskiy,15.0,0.0691244239631336,11,5.297468388938891e-19,0.0345622119815668,False,percentage,,
13,1,Hope Solo,Maksim Chmerkoskiy,21.0,0.0967741935483871,3,0.0089706949221204,0.0528724442352537,False,percentage,,
13,1,J.R. Martinez,Karina Smirnoff,22.0,0.1013824884792626,1,0.3095309886203026,0.2054567385497826,False,percentage,,
13,1,Kristin Cavallari,Mark Ballas,19.0,0.0875576036866359,5,0.0,0.0437788018433179,False,percentage,,
13,1,Metta World Peace (Ron),Peta Murgatroyd,14.0,0.064516129032258,12,8.877863891389847e-06,0.0322625034480747,True,percentage,,
13,1,Nancy Grace,Tristan MacManus,16.0,0.0737327188940092,9,0.0114416456809004,0.0425871822874548,False,percentage,,
13,1,Ricki Lake,Derek Hough,20.0,0.0921658986175115,4,0.3095309583034632,0.2008484284604873,False,percentage,,
13,1,Rob Kardashian,Cheryl Burke,16.0,0.0737327188940092,9,0.309530625994268,0.1916316724441386,False,percentage,,
13,2,Carson Kressley,Anna Trebunskaya,18.0,0.0807174887892376,9,0.0134529147982062,0.0470852017937219,False,percentage,,
13,2,Chaz Bono,Lacey Schwimmer,17.0,0.0762331838565022,11,0.0240919870234234,0.0501625854399628,False,percentage,,
13,2,Chynna Phillips,Tony Dovolani,21.0,0.0941704035874439,4,4.655901283396642e-18,0.0470852017937219,False,percentage,,
13,2,David Arquette,Kym Johnson,18.0,0.0807174887892376,9,0.0134542188863393,0.0470858538377885,False,percentage,,
13,2,Elisabetta Canalis,Valentin Chmerkovskiy,21.0,0.0941704035874439,4,0.0,0.0470852017937219,True,percentage,,
13,2,Hope Solo,Maksim Chmerkoskiy,19.0,0.085201793721973,8,0.0089697237810319,0.0470857587515025,False,percentage,,
13,2,J.R. Martinez,Karina Smirnoff,22.0,0.0986547085201793,2,0.3095335275065911,0.2040941180133852,False,percentage,,
13,2,Kristin Cavallari,Mark Ballas,22.0,0.0986547085201793,2,0.0,0.0493273542600896,False,percentage,,
13,2,Nancy Grace,Tristan MacManus,21.0,0.0941704035874439,4,0.0114294412966056,0.0527999224420248,False,percentage,,
13,2,Ricki Lake,Derek Hough,23.0,0.1031390134529148,1,0.3095336190001257,0.2063363162265203,False,percentage,,
13,2,Rob Kardashian,Cheryl Burke,21.0,0.0941704035874439,4,0.3095345677076764,0.2018524856475602,False,percentage,,
13,3,Carson Kressley,Anna Trebunskaya,23.0,0.0970464135021097,8,0.0113026443487712,0.0541745289254404,False,percentage,,
13,3,Chaz Bono,Lacey Schwimmer,18.0,0.0759493670886076,10,0.0253164556962024,0.050632911392405,False,percentage,,
13,3,Chynna Phillips,Tony Dovolani,26.0,0.1097046413502109,2,0.0,0.0548523206751054,False,percentage,,
13,3,David Arquette,Kym Johnson,24.0,0.1012658227848101,4,0.0103113574370443,0.0557885901109272,False,percentage,,
13,3,Hope Solo,Maksim Chmerkoskiy,24.0,0.1012658227848101,4,0.0081397005471653,0.0547027616659877,False,percentage,,
13,3,J.R. Martinez,Karina Smirnoff,26.0,0.1097046413502109,2,0.3107577625271797,0.2102312019386953,False,percentage,,
13,3,Kristin Cavallari,Mark Ballas,24.0,0.1012658227848101,4,6.2434798542114486e-18,0.050632911392405,True,percentage,,
13,3,Nancy Grace,Tristan MacManus,21.0,0.0886075949367088,9,0.0126583106081435,0.0506329527724262,False,percentage,,
13,3,Ricki Lake,Derek Hough,27.0,0.1139240506329113,1,0.3107576182766244,0.2123408344547679,False,percentage,,
13,3,Rob Kardashian,Cheryl Burke,24.0,0.1012658227848101,4,0.3107561505588688,0.2060109866718394,False,percentage,,
13,4,Carson Kressley,Anna Trebunskaya,20.0,0.0956937799043062,9,0.0101621910788468,0.0529279854915765,False,percentage,,
13,4,Chaz Bono,Lacey Schwimmer,21.0,0.1004784688995215,6,0.0218101535744557,0.0611443112369886,False,percentage,,
13,4,Chynna Phillips,Tony Dovolani,21.0,0.1004784688995215,6,0.0,0.0502392344497607,True,percentage,,
13,4,David Arquette,Kym Johnson,23.0,0.1100478468899521,5,0.0081702057527142,0.0591090263213332,False,percentage,,
13,4,Hope Solo,Maksim Chmerkoskiy,24.0,0.1148325358851674,3,0.0083279000795426,0.061580217982355,False,percentage,,
13,4,J.R. Martinez,Karina Smirnoff,26.0,0.124401913875598,2,0.3130116658336914,0.2187067898546447,False,percentage,,
13,4,Nancy Grace,Tristan MacManus,21.0,0.1004784688995215,6,0.0124923605854326,0.056485414742477,False,percentage,,
13,4,Ricki Lake,Derek Hough,29.0,0.138755980861244,1,0.3130118534003878,0.2258839171308159,False,percentage,,
13,4,Rob Kardashian,Cheryl Burke,24.0,0.1148325358851674,3,0.3130136696949286,0.213923102790048,False,percentage,,
13,5,Carson Kressley,Anna Trebunskaya,19.0,0.101063829787234,8,0.0090283490098952,0.0550460893985646,True,percentage,,
13,5,Chaz Bono,Lacey Schwimmer,21.0,0.1117021276595744,7,0.0182820058618333,0.0649920667607039,False,percentage,,
13,5,David Arquette,Kym Johnson,25.0,0.1329787234042553,2,0.0060246598425039,0.0695016916233796,False,percentage,,
13,5,Hope Solo,Maksim Chmerkoskiy,24.0,0.1276595744680851,4,0.0085205582364923,0.0680900663522887,False,percentage,,
13,5,J.R. Martinez,Karina Smirnoff,28.0,0.1489361702127659,1,0.3152723911440742,0.23210428067842,False,percentage,,
13,5,Nancy Grace,Tristan MacManus,22.0,0.1170212765957446,6,0.0123296601388983,0.0646754683673215,False,percentage,,
13,5,Ricki Lake,Derek Hough,24.0,0.1276595744680851,4,0.3152721804590215,0.2214658774635533,False,percentage,,
13,5,Rob Kardashian,Cheryl Burke,25.0,0.1329787234042553,2,0.3152701953072811,0.2241244593557682,False,percentage,,
13,6,Chaz Bono,Lacey Schwimmer,19.0,0.1144578313253012,7,0.0158640524456489,0.0651609418854751,True,percentage,,
13,6,David Arquette,Kym Johnson,23.0,0.1385542168674698,4,0.0050352911508799,0.0717947540091749,False,percentage,,
13,6,Hope Solo,Maksim Chmerkoskiy,20.0,0.1204819277108433,6,0.0098399560601068,0.0651609418854751,False,percentage,,
13,6,J.R. Martinez,Karina Smirnoff,29.0,0.1746987951807229,1,0.3186530915995327,0.2466759433901278,False,percentage,,
13,6,Nancy Grace,Tristan MacManus,24.0,0.144578313253012,3,0.0132990507684937,0.0789386820107529,False,percentage,,
13,6,Ricki Lake,Derek Hough,29.0,0.1746987951807229,1,0.3186533054570206,0.2466760503188717,False,percentage,,
13,6,Rob Kardashian,Cheryl Burke,22.0,0.1325301204819277,5,0.3186552525183171,0.2255926865001224,False,percentage,,
13,7,David Arquette,Kym Johnson,23.5,0.1604095563139931,5,0.0050023873001638,0.0827059718070784,True,percentage,,
13,7,Hope Solo,Maksim Chmerkoskiy,25.0,0.1706484641638225,3,0.0107003774884329,0.0906744208261277,False,percentage,,
13,7,J.R. Martinez,Karina Smirnoff,24.0,0.1638225255972696,4,0.3230193528265013,0.2434209392118854,False,percentage,,
13,7,Nancy Grace,Tristan MacManus,22.0,0.1501706484641638,6,0.0152412951499931,0.0827059718070784,False,percentage,,
13,7,Ricki Lake,Derek Hough,26.5,0.1808873720136518,1,0.3230191611628945,0.2519532665882732,False,percentage,,
13,7,Rob Kardashian,Cheryl Burke,25.5,0.1740614334470989,2,0.3230174260720143,0.2485394297595566,False,percentage,,
13,8,Hope Solo,Maksim Chmerkoskiy,26.0,0.2007722007722007,2,0.0097491674508718,0.1052606841115363,False,percentage,,
13,8,J.R. Martinez,Karina Smirnoff,30.0,0.2316602316602316,1,0.3255682105322051,0.2786142210962184,False,percentage,,
13,8,Nancy Grace,Tristan MacManus,22.0,0.1698841698841698,5,0.0135445412818065,0.0917143555829882,True,percentage,,
13,8,Ricki Lake,Derek Hough,26.0,0.2007722007722007,2,0.3255683624056603,0.2631702815889305,False,percentage,,
13,8,Rob Kardashian,Cheryl Burke,25.5,0.1969111969111969,4,0.3255697183294559,0.2612404576203264,False,percentage,,
13,9,Hope Solo,Maksim Chmerkoskiy,24.4998,0.2067502394524871,4,0.0105043601219777,0.1086272997872324,True,percentage,,
13,9,J.R. Martinez,Karina Smirnoff,28.0,0.2362879168266533,3,0.329832232834603,0.2830600748306281,False,percentage,,
13,9,Ricki Lake,Derek Hough,33.4999,0.2827007708893286,1,0.3298321372885682,0.3062664540889485,False,percentage,,
13,9,Rob Kardashian,Cheryl Burke,32.4998,0.2742610728315309,2,0.329831269754851,0.302046171293191,False,percentage,,
13,10,J.R. Martinez,Karina Smirnoff,28.1665,0.3333329388541484,2,0.3333332129407527,0.3333330758974505,False,percentage,,
13,10,Ricki Lake,Derek Hough,27.9999,0.3313613318879616,3,0.3333332464041975,0.3323472891460796,False,percentage,,
13,10,Rob Kardashian,Cheryl Burke,28.3332,0.33530572925789,1,0.3333335406550498,0.3343196349564699,False,percentage,,
14,1,Donald Driver,Peta Murgatroyd,21.0,0.0777777777777777,8,0.3241692444684817,0.2009735111231297,False,percentage,,
14,1,Gavin DeGraw,Karina Smirnoff,20.0,0.074074074074074,10,0.0006099800307588,0.0373420270524164,False,percentage,,
14,1,Gladys Knight,Tristan MacManus,23.0,0.0851851851851851,4,0.0041505345953507,0.0446678598902679,False,percentage,,
14,1,Jack Wagner,Anna Trebunskaya,23.0,0.0851851851851851,4,5.050668032271289e-05,0.0426178459327539,False,percentage,,
14,1,Jaleel White,Kym Johnson,26.0,0.0962962962962963,1,0.0005858474938444,0.0484410718950703,False,percentage,,
14,1,Katherine Jenkins,Mark Ballas,26.0,0.0962962962962963,1,0.324169626245062,0.2102329612706791,False,percentage,,
14,1,Maria Menounos,Derek Hough,21.0,0.0777777777777777,8,0.008024003165156,0.0429008904714669,False,percentage,,
14,1,Martina Navratilova,Tony Dovolani,20.0,0.074074074074074,10,1.9803630306805546e-18,0.037037037037037,False,percentage,,
14,1,Melissa Gilbert,Maksim Chmerkoskiy,20.0,0.074074074074074,10,0.0140145217786146,0.0440442979263443,False,percentage,,
14,1,Roshon Fegan,Chelsie Hightower,23.0,0.0851851851851851,4,7.758821796849391e-19,0.0425925925925925,False,percentage,,
14,1,Sherri Sheperd,Valentin Chmerkovskiy,23.0,0.0851851851851851,4,5.626403428888663e-05,0.042620724609737,False,percentage,,
14,1,William Levy,Cheryl Burke,24.0,0.0888888888888888,3,0.3241694715081198,0.2065291801985043,False,percentage,,
14,2,Donald Driver,Peta Murgatroyd,24.0,0.0892193308550185,5,0.3241937379870673,0.2067065344210429,False,percentage,,
14,2,Gavin DeGraw,Karina Smirnoff,21.0,0.0780669144981412,8,0.0005300651406553,0.0392984898193983,False,percentage,,
14,2,Gladys Knight,Tristan MacManus,19.0,0.070631970260223,11,0.0041692290065162,0.0374005996333696,False,percentage,,
14,2,Jack Wagner,Anna Trebunskaya,21.0,0.0780669144981412,8,0.0,0.0390334572490706,False,percentage,,
14,2,Jaleel White,Kym Johnson,22.0,0.0817843866171003,7,0.000583104498369,0.0411837455577347,False,percentage,,
14,2,Katherine Jenkins,Mark Ballas,26.0,0.0966542750929368,1,0.3241926334285592,0.210423454260748,False,percentage,,
14,2,Maria Menounos,Derek Hough,25.0,0.0929368029739776,3,0.0080807707239638,0.0505087868489707,False,percentage,,
14,2,Martina Navratilova,Tony Dovolani,17.0,0.0631970260223048,12,1.3035837058243682e-18,0.0315985130111524,True,percentage,,
14,2,Melissa Gilbert,Maksim Chmerkoskiy,20.0,0.0743494423791821,10,0.0140508648702522,0.0442001536247172,False,percentage,,
14,2,Roshon Fegan,Chelsie Hightower,26.0,0.0966542750929368,1,2.6197911236684487e-06,0.0483284474420302,False,percentage,,
14,2,Sherri Sheperd,Valentin Chmerkovskiy,23.0,0.0855018587360594,6,3.892295000985136e-06,0.0427528755155302,False,percentage,,
14,2,William Levy,Cheryl Burke,25.0,0.0929368029739776,3,0.3241930822584919,0.2085649426162348,False,percentage,,
14,3,Donald Driver,Peta Murgatroyd,26.0,0.0928571428571428,4,0.3241960242722735,0.2085265835647081,False,percentage,,
14,3,Gavin DeGraw,Karina Smirnoff,24.0,0.0857142857142857,7,0.0004707005789748,0.0430924931466302,False,percentage,,
14,3,Gladys Knight,Tristan MacManus,24.0,0.0857142857142857,7,0.0042271311001545,0.0449707084072201,False,percentage,,
14,3,Jack Wagner,Anna Trebunskaya,24.0,0.0857142857142857,7,0.0,0.0428571428571428,True,percentage,,
14,3,Jaleel White,Kym Johnson,25.0,0.0892857142857142,5,0.0005186589175725,0.0449021866016434,False,percentage,,
14,3,Katherine Jenkins,Mark Ballas,29.0,0.1035714285714285,1,0.3241977469675762,0.2138845877695024,False,percentage,,
14,3,Maria Menounos,Derek Hough,27.0,0.0964285714285714,3,0.0081101414854775,0.0522693564570244,False,percentage,,
14,3,Melissa Gilbert,Maksim Chmerkoskiy,24.0,0.0857142857142857,7,0.0140825502095041,0.0498984179618949,False,percentage,,
14,3,Roshon Fegan,Chelsie Hightower,25.0,0.0892857142857142,5,1.3959102970750872e-18,0.0446428571428571,False,percentage,,
14,3,Sherri Sheperd,Valentin Chmerkovskiy,24.0,0.0857142857142857,7,2.254801705590948e-18,0.0428571428571428,False,percentage,,
14,3,William Levy,Cheryl Burke,28.0,0.1,2,0.3241970464684665,0.2120985232342332,False,percentage,,
14,4,Donald Driver,Peta Murgatroyd,27.0,0.1158798283261802,1,0.3242166925655297,0.220048260445855,False,percentage,,
14,4,Gavin DeGraw,Karina Smirnoff,23.0,0.0987124463519313,5,0.0004038332363931,0.0495581397941622,False,percentage,,
14,4,Gladys Knight,Tristan MacManus,20.0,0.0858369098712446,10,0.0042918454935622,0.0450643776824034,False,percentage,,
14,4,Jaleel White,Kym Johnson,22.0,0.0944206008583691,6,0.0003596318750365,0.0473901163667028,False,percentage,,
14,4,Katherine Jenkins,Mark Ballas,24.0,0.1030042918454935,4,0.3242145235517456,0.2136094076986195,False,percentage,,
14,4,Maria Menounos,Derek Hough,26.0,0.111587982832618,2,0.0081369886724669,0.0598624857525424,False,percentage,,
14,4,Melissa Gilbert,Maksim Chmerkoskiy,22.0,0.0944206008583691,6,0.014161076727707,0.054290838793038,False,percentage,,
14,4,Roshon Fegan,Chelsie Hightower,26.0,0.111587982832618,2,7.295071258227663e-19,0.055793991416309,False,percentage,,
14,4,Sherri Sheperd,Valentin Chmerkovskiy,21.0,0.0901287553648068,9,1.0151338740587045e-19,0.0450643776824034,True,percentage,,
14,4,William Levy,Cheryl Burke,22.0,0.0944206008583691,6,0.3242154078775587,0.2093180043679639,False,percentage,,
14,5,Donald Driver,Peta Murgatroyd,27.0,0.1205357142857142,3,0.3243000840544351,0.2224178991700747,False,percentage,,
