season,week,celebrity_name,ballroom_partner,method,estimated_vote_percent,lower_bound,upper_bound,uncertainty_range,relative_uncertainty,judge_percent,combined_score,eliminated
12,3,Chelsea Kane,Mark Ballas,percentage,0.3217356256593841,0.31481602635924827,0.3286552249595199,0.013839198600271607,0.043014193942336146,0.1074766355140186,0.2146061305867014,False
12,4,Chelsea Kane,Mark Ballas,percentage,0.321900614898886,0.3149810155987502,0.3288202141990218,0.013839198600271607,0.042992147140255434,0.1262135922330097,0.2240571035659478,False
12,5,Chelsea Kane,Mark Ballas,percentage,0.3227561514030868,0.315836552102951,0.3296757507032226,0.013839198600271607,0.04287818695355546,0.134020618556701,0.2283883849798939,False
12,6,Chelsea Kane,Mark Ballas,percentage,0.32372107433947,0.3168014750393342,0.3306406736396058,0.013839198600271607,0.04275037894431036,0.1555555555555555,0.2396383149475128,False
12,7,Chelsea Kane,Mark Ballas,percentage,0.3245805930516359,0.3176609937515001,0.3315001923517717,0.013839198600271607,0.04263717208154216,0.169761273209549,0.2471709331305925,False
12,8,Chelsea Kane,Mark Ballas,percentage,0.3256667407663047,0.3187471414661689,0.3325863400664405,0.013839198600271607,0.0424949706798659,0.2115384615384615,0.2686026011523831,False
12,9,Chelsea Kane,Mark Ballas,percentage,0.3271734505341596,0.3202538512340238,0.3340930498342954,0.013839198600271607,0.04229927146495856,0.3106382978723404,0.31890587420325,False
12,10,Chelsea Kane,Mark Ballas,percentage,0.3333390360524587,0.3264194367523229,0.3402586353525945,0.013839198600271607,0.041516885523403525,0.3396948007112996,0.3365169183818792,False
12,1,Chris Jericho,Cheryl Burke,percentage,6.416967990541997e-05,2.1341720169042583e-05,0.00010699763964179735,8.565591947275476e-05,1.334834763068843,0.0917874396135265,0.045925804646716,False
12,2,Chris Jericho,Cheryl Burke,percentage,5.171003746470222e-05,8.882077728324835e-06,9.453799720107961e-05,8.565591947275478e-05,1.6564660107087399,0.1064814814814814,0.053266595759473,False
12,3,Chris Jericho,Cheryl Burke,percentage,4.0093410532169305e-05,0.0,8.292137026854669e-05,8.292137026854669e-05,2.0682044547448513,0.0981308411214953,0.0490854672660137,False
12,4,Chris Jericho,Cheryl Burke,percentage,8.439639772157276e-19,0.0,4.2827959736378235e-05,4.2827959736378235e-05,50746194023196.89,0.1116504854368932,0.0558252427184466,False
12,5,Chris Jericho,Cheryl Burke,percentage,2.750203388203966e-05,0.0,7.032999361841705e-05,7.032999361841705e-05,2.557265179734449,0.134020618556701,0.0670240602952915,False
12,6,Chris Jericho,Cheryl Burke,percentage,5.654826297398105e-05,1.3720303237603665e-05,9.937622271035843e-05,8.565591947275476e-05,1.514740063937361,0.1222222222222222,0.0611393852425981,True
12,1,Hines Ward,Kym Johnson,percentage,0.3217541529201708,0.3148365940555907,0.32867171178475085,0.013835117729160129,0.04299903390086998,0.1014492753623188,0.2116017141412448,False
12,2,Hines Ward,Kym Johnson,percentage,0.3217390006660276,0.31482144180144755,0.3286565595306077,0.013835117729160129,0.043001058934478684,0.1064814814814814,0.2141102410737545,False
12,3,Hines Ward,Kym Johnson,percentage,0.3217844836860101,0.31486692482143,0.32870204255059016,0.013835117729160129,0.04299498089740125,0.116822429906542,0.219303456796276,False
12,4,Hines Ward,Kym Johnson,percentage,0.3218393861819998,0.31492182731741974,0.3287569450465799,0.013835117729160129,0.042987646394951756,0.1213592233009708,0.2215993047414853,False
12,5,Hines Ward,Kym Johnson,percentage,0.3228235906444056,0.3159060317798255,0.32974114950898564,0.013835117729160129,0.04285658833526727,0.1391752577319587,0.2309994241881821,False
12,6,Hines Ward,Kym Johnson,percentage,0.3236540934863386,0.31673653462175855,0.3305716523509187,0.013835117729160129,0.042746617477106334,0.15,0.2368270467431693,False
12,7,Hines Ward,Kym Johnson,percentage,0.3246406273129943,0.31772306844841425,0.3315581861775744,0.013835117729160129,0.04261671696383626,0.1750663129973474,0.2498534701551709,False
12,8,Hines Ward,Kym Johnson,percentage,0.325619362808008,0.31870180394342795,0.3325369216725881,0.013835117729160129,0.04248862109996083,0.2076923076923077,0.2666558352501578,False
12,9,Hines Ward,Kym Johnson,percentage,0.3272037471908274,0.32028618832624733,0.33412130605540746,0.013835117729160129,0.04228288290687391,0.2553191489361702,0.2912614480634988,False
12,10,Hines Ward,Kym Johnson,percentage,0.3333286198333798,0.32641106096879974,0.34024617869795987,0.013835117729160129,0.04150594010222062,0.3396948007112996,0.3365117102723397,False
12,1,Kendra Wilkinson,Louis van Amstel,percentage,0.0145590896068717,0.004161054055558595,0.024957125158184802,0.020796071102626205,1.4283908997174337,0.0869565217391304,0.050757805673001,False
12,2,Kendra Wilkinson,Louis van Amstel,percentage,0.0145467183531797,0.004148682801866595,0.024944753904492804,0.02079607110262621,1.4296056744702488,0.0879629629629629,0.0512548406580713,False
12,3,Kendra Wilkinson,Louis van Amstel,percentage,0.0145363691761077,0.0041383336247945955,0.024934404727420804,0.02079607110262621,1.4306234831189548,0.1074766355140186,0.0610065023450632,False
12,4,Kendra Wilkinson,Louis van Amstel,percentage,0.0145631067961164,0.004165071244803295,0.024961142347429504,0.02079607110262621,1.4279968823803433,0.087378640776699,0.0509708737864077,False
12,5,Kendra Wilkinson,Louis van Amstel,percentage,0.0098751505387498,0.0,0.020273186090062904,0.020273186090062904,2.052949573832978,0.1134020618556701,0.0616386061972099,False
12,6,Kendra Wilkinson,Louis van Amstel,percentage,0.0053039224044621,0.0,0.015701957955775205,0.015701957955775205,2.9604426230982215,0.1388888888888889,0.0720964056466755,False
12,7,Kendra Wilkinson,Louis van Amstel,percentage,0.0006911819534538,0.0,0.011089217504766904,0.011089217504766904,16.043846991887833,0.1618037135278514,0.0812474477406526,True
12,1,Kirstie Alley,Maksim Chmerkoskiy,percentage,0.3217492129771974,0.3148311377568401,0.3286672881975547,0.013836150440714623,0.04300290376062303,0.1111111111111111,0.2164301620441542,False
12,2,Kirstie Alley,Maksim Chmerkoskiy,percentage,0.3217531644861543,0.314835089265797,0.32867123970651163,0.013836150440714623,0.04300237563416418,0.0925925925925925,0.2071728785393734,False
12,3,Kirstie Alley,Maksim Chmerkoskiy,percentage,0.3217629377909202,0.3148448625705629,0.3286810130112775,0.013836150440714623,0.0430010694696767,0.0981308411214953,0.2099468894562077,False
12,4,Kirstie Alley,Maksim Chmerkoskiy,percentage,0.3218656457885716,0.31494757056821426,0.3287837210089289,0.013836150440714623,0.042987347738886586,0.1067961165048543,0.214330881146713,False
12,5,Kirstie Alley,Maksim Chmerkoskiy,percentage,0.3227956410617165,0.3158775658413592,0.3297137162820738,0.013836150440714623,0.04286349838927731,0.1185567010309278,0.2206761710463222,False
12,6,Kirstie Alley,Maksim Chmerkoskiy,percentage,0.3236808275031697,0.31676275228281237,0.330598902723527,0.013836150440714623,0.042746277397536406,0.1444444444444444,0.234062635973807,False
12,7,Kirstie Alley,Maksim Chmerkoskiy,percentage,0.3246175525937116,0.3176994773733543,0.3315356278140689,0.013836150440714623,0.04262292759637623,0.1591511936339522,0.2418843731138319,False
12,8,Kirstie Alley,Maksim Chmerkoskiy,percentage,0.3256369733487642,0.31871889812840687,0.3325550485691215,0.013836150440714623,0.04248949466157766,0.2038461538461538,0.264741563597459,False
12,9,Kirstie Alley,Maksim Chmerkoskiy,percentage,0.3271927684044175,0.3202746931840602,0.33411084362477483,0.013836150440714623,0.04228745796610282,0.2297872340425532,0.2784900012234853,False
12,10,Kirstie Alley,Maksim Chmerkoskiy,percentage,0.3333323441141613,0.326414268893804,0.3402504193345186,0.013836150440714623,0.04150857450537698,0.3206103985774007,0.326971371345781,False
12,1,Mike Catherwood,Lacey Schwimmer,percentage,0.0001562160105169,4.884390173617495e-05,0.00026358811929762504,0.00021474421756145009,1.374662026324237,0.0628019323671497,0.0314790741888333,False
12,2,Mike Catherwood,Lacey Schwimmer,percentage,4.884390173617495e-05,0.0,0.0001562160105169,0.0001562160105169,3.198270510015434,0.0787037037037037,0.0393762738027199,True
12,1,Petra Nemcova,Dmitry Chaplin,percentage,3.0534853695696873e-05,7.866956424394929e-06,5.3202750966998815e-05,4.533579454260388e-05,1.4847228349089103,0.0869565217391304,0.043493528296413,False
12,2,Petra Nemcova,Dmitry Chaplin,percentage,1.501976295418418e-05,0.0,3.7687660225486126e-05,3.7687660225486126e-05,2.5092047284932124,0.0833333333333333,0.0416741765481437,False
12,3,Petra Nemcova,Dmitry Chaplin,percentage,1.3365761737255356e-05,0.0,3.6033659008557304e-05,3.6033659008557304e-05,2.6959674814580956,0.116822429906542,0.0584178978341396,False
12,4,Petra Nemcova,Dmitry Chaplin,percentage,2.307542202141705e-19,0.0,2.2667897271302175e-05,2.2667897271302175e-05,98233944541787.2,0.1116504854368932,0.0558252427184466,False
12,5,Petra Nemcova,Dmitry Chaplin,percentage,1.3335788539793462e-18,0.0,2.266789727130328e-05,2.266789727130328e-05,16997792971644.066,0.1134020618556701,0.056701030927835,True
12,1,Ralph Macchio,Karina Smirnoff,percentage,0.0194172202483165,0.016545799175610713,0.02228864132102229,0.005742842145411577,0.2957602618690741,0.1159420289855072,0.0676796246169119,False
12,2,Ralph Macchio,Karina Smirnoff,percentage,0.019387430778214,0.016516009705508213,0.02225885185091979,0.005742842145411577,0.2962147079263803,0.0972222222222222,0.0583048265002181,False
12,3,Ralph Macchio,Karina Smirnoff,percentage,0.019409727773715,0.01653830670100921,0.022281148846420788,0.005742842145411577,0.29587443020136717,0.0981308411214953,0.0587702844476051,False
12,4,Ralph Macchio,Karina Smirnoff,percentage,0.019454569505525,0.01658314843281921,0.022325990578230787,0.005742842145411577,0.2951924556223482,0.1213592233009708,0.0704068964032479,False
12,5,Ralph Macchio,Karina Smirnoff,percentage,0.0203596486168745,0.017488227544168712,0.02323106968958029,0.005742842145411577,0.28206980648240604,0.1134020618556701,0.0668808552362723,False
12,6,Ralph Macchio,Karina Smirnoff,percentage,0.0212431172095882,0.01837169613688241,0.024114538282293988,0.005742842145411577,0.2703389567901792,0.1333333333333333,0.0772882252714607,False
12,7,Ralph Macchio,Karina Smirnoff,percentage,0.0221263432408511,0.01925492216814531,0.024997764313556887,0.005742842145411577,0.25954772927904174,0.1750663129973474,0.0985963281190993,False
12,8,Ralph Macchio,Karina Smirnoff,percentage,0.023076923076923,0.02020550200421721,0.025948344149628787,0.005742842145411577,0.24885649296783582,0.1769230769230769,0.0999999999999999,False
12,9,Ralph Macchio,Karina Smirnoff,percentage,0.0184300338705955,0.015558612797889712,0.02130145494330129,0.005742842145411577,0.31160236523352725,0.2042553191489361,0.1113426765097658,True
12,1,Romeo,Chelsie Hightower,percentage,1.0855533185378976e-05,0.0,0.0023774230665469767,0.0023774230665469767,219.00564679301644,0.0917874396135265,0.0458991475733559,False
12,2,Romeo,Chelsie Hightower,percentage,8.239219719159799e-05,0.0,0.0024489597305531957,0.0024489597305531957,29.72319969642623,0.1064814814814814,0.0532819368393365,False
12,3,Romeo,Chelsie Hightower,percentage,0.0002391553303714,0.0,0.002605722863732998,0.002605722863732998,10.895524928030664,0.0934579439252336,0.0468485496278025,False
12,4,Romeo,Chelsie Hightower,percentage,0.0003766768289009,0.0,0.002743244362262498,0.002743244362262498,7.282753150139263,0.1116504854368932,0.056013581132897,False
12,5,Romeo,Chelsie Hightower,percentage,0.0013623157012846,0.0,0.003728883234646198,0.003728883234646198,2.7371652775711497,0.134020618556701,0.0676914671289928,False
12,6,Romeo,Chelsie Hightower,percentage,0.0023404167939973,0.0,0.004706984327358898,0.004706984327358898,2.0111735394444996,0.1555555555555555,0.0789479861747764,False
12,7,Romeo,Chelsie Hightower,percentage,0.003343701847353,0.000977134313991402,0.0057102693807145975,0.004733135066723196,1.4155374141597354,0.1591511936339522,0.0812474477406526,False
12,8,Romeo,Chelsie Hightower,percentage,4.804490283696633e-18,0.0,0.0023665675333616027,0.0023665675333616027,492574111637236.3,0.2,0.1,True
12,1,Sugar Ray Leonard,Anna Trebunskaya,percentage,0.0002475091854844,5.301012237848233e-05,0.0004420082485903177,0.00038899812621183535,1.5716512720549238,0.0821256038647343,0.0411865565251093,False
12,2,Sugar Ray Leonard,Anna Trebunskaya,percentage,0.0002219405134305,2.7441450324582322e-05,0.0004164395765364177,0.00038899812621183535,1.7527134645187208,0.0787037037037037,0.0394628221085671,False
12,3,Sugar Ray Leonard,Anna Trebunskaya,percentage,0.0001243895419634,0.0,0.0003188886050693177,0.0003188886050693177,2.563628742705287,0.0934579439252336,0.0467911667335985,False
12,4,Sugar Ray Leonard,Anna Trebunskaya,percentage,2.9439380455845224e-18,0.0,0.00019449906310592063,0.00019449906310592063,66067648195803.87,0.1019417475728155,0.0509708737864077,True
12,1,Wendy Williams,Tony Dovolani,percentage,0.0002677607801615,0.00016972561075279238,0.0003657959495702076,0.00019607033881741522,0.7322593648672346,0.0676328502415458,0.0339503055108536,False
12,2,Wendy Williams,Tony Dovolani,percentage,0.0003832873534671,0.0002852521840583924,0.0004813225228758076,0.00019607033881741522,0.5115491994291567,0.0787037037037037,0.0395434955285854,False
12,3,Wendy Williams,Tony Dovolani,percentage,0.0003538518692585,0.0002558166998497924,0.0004518870386672076,0.00019607033881741522,0.554102877083234,0.0700934579439252,0.0352236549065919,True
13,1,Carson Kressley,Anna Trebunskaya,percentage,0.0134438547916289,0.009919338800319217,0.016968370782938582,0.007049031982619365,0.5243311603609847,0.0783410138248847,0.0458924343082568,False
13,2,Carson Kressley,Anna Trebunskaya,percentage,0.0134529147982062,0.009928398806896518,0.016977430789515885,0.007049031982619367,0.5239780440413759,0.0807174887892376,0.0470852017937219,False
13,3,Carson Kressley,Anna Trebunskaya,percentage,0.0113026443487712,0.0077781283574615175,0.014827160340080883,0.007049031982619365,0.6236621948903242,0.0970464135021097,0.0541745289254404,False
13,4,Carson Kressley,Anna Trebunskaya,percentage,0.0101621910788468,0.006637675087537117,0.013686707070156482,0.007049031982619365,0.6936527691643528,0.0956937799043062,0.0529279854915765,False
13,5,Carson Kressley,Anna Trebunskaya,percentage,0.0090283490098952,0.005503833018585518,0.012552865001204883,0.007049031982619365,0.7807664474305905,0.101063829787234,0.0550460893985646,True
13,1,Chaz Bono,Lacey Schwimmer,percentage,0.024112799120599,0.01726745799310903,0.03095814024808897,0.013690682254979943,0.5677765649067392,0.0783410138248847,0.0512269064727419,False
13,2,Chaz Bono,Lacey Schwimmer,percentage,0.0240919870234234,0.01724664589593343,0.030937328150913372,0.013690682254979943,0.5682670442113884,0.0762331838565022,0.0501625854399628,False
13,3,Chaz Bono,Lacey Schwimmer,percentage,0.0253164556962024,0.018471114568712428,0.03216179682369237,0.013690682254979943,0.5407819490717105,0.0759493670886076,0.050632911392405,False
13,4,Chaz Bono,Lacey Schwimmer,percentage,0.0218101535744557,0.01496481244696573,0.028655494701945672,0.013690682254979943,0.6277205801528434,0.1004784688995215,0.0611443112369886,False
13,5,Chaz Bono,Lacey Schwimmer,percentage,0.0182820058618333,0.011436664734343328,0.02512734698932327,0.013690682254979943,0.7488610581600074,0.1117021276595744,0.0649920667607039,False
13,6,Chaz Bono,Lacey Schwimmer,percentage,0.0158640524456489,0.009018711318158928,0.02270939357313887,0.013690682254979943,0.8630003148240312,0.1144578313253012,0.0651609418854751,True
13,1,Chynna Phillips,Tony Dovolani,percentage,0.0,0.0,4.0321287889340625e-18,4.0321287889340625e-18,0.0,0.1013824884792626,0.0506912442396313,False
13,2,Chynna Phillips,Tony Dovolani,percentage,4.655901283396642e-18,6.237724944625794e-19,8.688030072330705e-18,8.064257577868127e-18,1.7320508075688774,0.0941704035874439,0.0470852017937219,False
13,3,Chynna Phillips,Tony Dovolani,percentage,0.0,0.0,4.0321287889340625e-18,4.0321287889340625e-18,0.0,0.1097046413502109,0.0548523206751054,False
13,4,Chynna Phillips,Tony Dovolani,percentage,0.0,0.0,4.0321287889340625e-18,4.0321287889340625e-18,0.0,0.1004784688995215,0.0502392344497607,True
13,1,David Arquette,Kym Johnson,percentage,0.0134295547028259,0.006581466838628849,0.02027764256702295,0.013696175728394103,1.0198533035136377,0.0829493087557603,0.0481894317292931,False
13,2,David Arquette,Kym Johnson,percentage,0.0134542188863393,0.0066061310221422484,0.02030230675053635,0.013696175728394103,1.0179837153014117,0.0807174887892376,0.0470858538377885,False
13,3,David Arquette,Kym Johnson,percentage,0.0103113574370443,0.0034632695728472494,0.01715944530124135,0.0136961757283941,1.3282611733727312,0.1012658227848101,0.0557885901109272,False
13,4,David Arquette,Kym Johnson,percentage,0.0081702057527142,0.001322117888517149,0.01501829361691125,0.0136961757283941,1.6763562807269736,0.1100478468899521,0.0591090263213332,False
